[2017-09-21 16:36:38,404][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:38:39,950][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:40:10,397][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:41:34,184][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:42:16,689][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:42:17,308][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:48:17,654][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:48:19,473][INFO ][com.leocool.sgland.Pay$LocalPay] [amount=60, orderId=20170921164956LIW8AO, regionId=10001, price=6, purchaseId=759, goodsName=60宝石, userId=66]
[2017-09-26 18:23:31,631][INFO ][com.leocool.sgland.Pay$LocalPay] [amount=6480, orderId=20170926182337HFFV52, regionId=10001, price=648, purchaseId=1081, goodsName=6480宝石, userId=216]
[2017-09-30 10:02:17,629][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1200_212_6480, amount=6480, orderId=20170930100146K4OD76, regionId=10001, price=648, purchaseId=1200, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:48,336][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1201_212_6480, amount=6480, orderId=20170930112217RAFQH3, regionId=10001, price=648, purchaseId=1201, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:51,448][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1202_212_6480, amount=6480, orderId=20170930112220ZZAQZ9, regionId=10001, price=648, purchaseId=1202, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:52,021][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1203_212_6480, amount=6480, orderId=20170930112220VP9LPO, regionId=10001, price=648, purchaseId=1203, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:52,235][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1204_212_6480, amount=6480, orderId=20170930112221GH4MD8, regionId=10001, price=648, purchaseId=1204, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:55,065][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1205_212_6480, amount=6480, orderId=201709301122237FVPD6, regionId=10001, price=648, purchaseId=1205, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:55,280][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1206_212_6480, amount=6480, orderId=20170930112224USOKHX, regionId=10001, price=648, purchaseId=1206, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:55,521][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1207_212_6480, amount=6480, orderId=20170930112224CTOC4W, regionId=10001, price=648, purchaseId=1207, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:55,702][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1208_212_6480, amount=6480, orderId=20170930112224PF1BYN, regionId=10001, price=648, purchaseId=1208, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:55,908][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1209_212_6480, amount=6480, orderId=20170930112224T5CR9G, regionId=10001, price=648, purchaseId=1209, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:57,813][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1210_212_6480, amount=6480, orderId=20170930112226U99MY3, regionId=10001, price=648, purchaseId=1210, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:58,031][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1211_212_6480, amount=6480, orderId=20170930112226GT32DQ, regionId=10001, price=648, purchaseId=1211, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:58,231][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1212_212_6480, amount=6480, orderId=20170930112227IL4W3M, regionId=10001, price=648, purchaseId=1212, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:58,442][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1213_212_6480, amount=6480, orderId=20170930112227ZLQWF6, regionId=10001, price=648, purchaseId=1213, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:58,638][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1214_212_6480, amount=6480, orderId=20170930112227TGN2VK, regionId=10001, price=648, purchaseId=1214, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:58,837][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1215_212_6480, amount=6480, orderId=20170930112227O8VSXU, regionId=10001, price=648, purchaseId=1215, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:59,035][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1216_212_6480, amount=6480, orderId=20170930112227JVRD5D, regionId=10001, price=648, purchaseId=1216, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:59,231][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1217_212_6480, amount=6480, orderId=20170930112228CPOILS, regionId=10001, price=648, purchaseId=1217, goodsName=6480宝石, userId=212]
[2017-09-30 11:22:59,425][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1218_212_6480, amount=6480, orderId=201709301122284QN8C3, regionId=10001, price=648, purchaseId=1218, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:02,253][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1219_212_6480, amount=6480, orderId=20170930112231TQ4PQ4, regionId=10001, price=648, purchaseId=1219, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:03,028][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1220_212_6480, amount=6480, orderId=20170930112231RFFK18, regionId=10001, price=648, purchaseId=1220, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:03,599][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1221_212_6480, amount=6480, orderId=20170930112232F8APH6, regionId=10001, price=648, purchaseId=1221, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:03,846][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1222_212_6480, amount=6480, orderId=20170930112232CHVNQQ, regionId=10001, price=648, purchaseId=1222, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:04,047][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1223_212_6480, amount=6480, orderId=20170930112232DGY2QI, regionId=10001, price=648, purchaseId=1223, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:04,250][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1224_212_6480, amount=6480, orderId=20170930112233G6AI1B, regionId=10001, price=648, purchaseId=1224, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:04,451][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1225_212_6480, amount=6480, orderId=20170930112233IYBDQ7, regionId=10001, price=648, purchaseId=1225, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:04,645][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1226_212_6480, amount=6480, orderId=2017093011223397BNQD, regionId=10001, price=648, purchaseId=1226, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:04,848][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1227_212_6480, amount=6480, orderId=20170930112233CRAX7D, regionId=10001, price=648, purchaseId=1227, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:05,058][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1228_212_6480, amount=6480, orderId=20170930112233PE1OCK, regionId=10001, price=648, purchaseId=1228, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:05,283][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1229_212_6480, amount=6480, orderId=20170930112234NM8TAQ, regionId=10001, price=648, purchaseId=1229, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:05,500][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1230_212_6480, amount=6480, orderId=20170930112234972AOE, regionId=10001, price=648, purchaseId=1230, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:07,772][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1231_212_6480, amount=6480, orderId=20170930112236V6G8AA, regionId=10001, price=648, purchaseId=1231, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:08,021][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1232_212_6480, amount=6480, orderId=20170930112236RHRKYY, regionId=10001, price=648, purchaseId=1232, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:08,268][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1233_212_6480, amount=6480, orderId=20170930112237QJBWYO, regionId=10001, price=648, purchaseId=1233, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:08,475][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1234_212_6480, amount=6480, orderId=20170930112237XNIMGT, regionId=10001, price=648, purchaseId=1234, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:08,681][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1235_212_6480, amount=6480, orderId=201709301122374YRW8U, regionId=10001, price=648, purchaseId=1235, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:09,075][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1236_212_6480, amount=6480, orderId=20170930112237V7TM7S, regionId=10001, price=648, purchaseId=1236, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:09,271][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1237_212_6480, amount=6480, orderId=20170930112238PTP7EB, regionId=10001, price=648, purchaseId=1237, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:09,471][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1238_212_6480, amount=6480, orderId=20170930112238MFWD7Q, regionId=10001, price=648, purchaseId=1238, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:09,660][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1239_212_6480, amount=6480, orderId=20170930112238AWNNUV, regionId=10001, price=648, purchaseId=1239, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:09,840][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1240_212_6480, amount=6480, orderId=20170930112238ELVXG5, regionId=10001, price=648, purchaseId=1240, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:10,041][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1241_212_6480, amount=6480, orderId=20170930112238FKXDGW, regionId=10001, price=648, purchaseId=1241, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:10,234][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1242_212_6480, amount=6480, orderId=20170930112239ZBFMS2, regionId=10001, price=648, purchaseId=1242, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:10,420][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1243_212_6480, amount=6480, orderId=20170930112239MZ7HQ3, regionId=10001, price=648, purchaseId=1243, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:10,583][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1244_212_6480, amount=6480, orderId=201709301122393IQWH8, regionId=10001, price=648, purchaseId=1244, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:10,981][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1245_212_6480, amount=6480, orderId=20170930112239UIS27A, regionId=10001, price=648, purchaseId=1245, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:11,177][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1246_212_6480, amount=6480, orderId=20170930112240RYM24W, regionId=10001, price=648, purchaseId=1246, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:11,402][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1247_212_6480, amount=6480, orderId=20170930112240JUNCAU, regionId=10001, price=648, purchaseId=1247, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:11,616][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1248_212_6480, amount=6480, orderId=201709301122405FHSOI, regionId=10001, price=648, purchaseId=1248, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:11,798][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1249_212_6480, amount=6480, orderId=20170930112240FFVX21, regionId=10001, price=648, purchaseId=1249, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:11,985][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1250_212_6480, amount=6480, orderId=20170930112240VRHX8T, regionId=10001, price=648, purchaseId=1250, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:12,169][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1251_212_6480, amount=6480, orderId=201709301122419DTX2K, regionId=10001, price=648, purchaseId=1251, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:12,574][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1252_212_6480, amount=6480, orderId=201709301122419OXRUD, regionId=10001, price=648, purchaseId=1252, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:12,733][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1253_212_6480, amount=6480, orderId=20170930112241RTI7Q9, regionId=10001, price=648, purchaseId=1253, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:12,944][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1254_212_6480, amount=6480, orderId=20170930112241697DMK, regionId=10001, price=648, purchaseId=1254, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:13,150][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1255_212_6480, amount=6480, orderId=20170930112242BRH8NG, regionId=10001, price=648, purchaseId=1255, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:13,717][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1256_212_6480, amount=6480, orderId=20170930112242WM2RJI, regionId=10001, price=648, purchaseId=1256, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:13,911][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1257_212_6480, amount=6480, orderId=20170930112242PGYWZW, regionId=10001, price=648, purchaseId=1257, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:14,147][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1258_212_6480, amount=6480, orderId=201709301122433XR8KP, regionId=10001, price=648, purchaseId=1258, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:14,365][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1259_212_6480, amount=6480, orderId=20170930112243UTRJRN, regionId=10001, price=648, purchaseId=1259, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:14,596][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1260_212_6480, amount=6480, orderId=2017093011224316FLT3, regionId=10001, price=648, purchaseId=1260, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:17,150][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1261_212_6480, amount=6480, orderId=20170930112246T8KQDO, regionId=10001, price=648, purchaseId=1261, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:17,679][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1262_212_6480, amount=6480, orderId=20170930112246WDKPQ8, regionId=10001, price=648, purchaseId=1262, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:17,927][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1263_212_6480, amount=6480, orderId=20170930112246UHTG51, regionId=10001, price=648, purchaseId=1263, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:18,169][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1264_212_6480, amount=6480, orderId=20170930112247HTZ3K8, regionId=10001, price=648, purchaseId=1264, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:18,433][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1265_212_6480, amount=6480, orderId=20170930112247M3E4HE, regionId=10001, price=648, purchaseId=1265, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:18,636][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1266_212_6480, amount=6480, orderId=201709301122471I3ACP, regionId=10001, price=648, purchaseId=1266, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:18,830][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1267_212_6480, amount=6480, orderId=20170930112247SJ2Z3Z, regionId=10001, price=648, purchaseId=1267, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:19,048][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1268_212_6480, amount=6480, orderId=20170930112247IOSAXV, regionId=10001, price=648, purchaseId=1268, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:19,263][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1269_212_6480, amount=6480, orderId=201709301122483GOBLG, regionId=10001, price=648, purchaseId=1269, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:19,458][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1270_212_6480, amount=6480, orderId=20170930112248VALG2U, regionId=10001, price=648, purchaseId=1270, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:19,620][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1271_212_6480, amount=6480, orderId=2017093011224888XFPU, regionId=10001, price=648, purchaseId=1271, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:19,801][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1272_212_6480, amount=6480, orderId=20170930112248K2BZTH, regionId=10001, price=648, purchaseId=1272, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:19,963][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1273_212_6480, amount=6480, orderId=201709301122482CTUAR, regionId=10001, price=648, purchaseId=1273, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:20,146][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1274_212_6480, amount=6480, orderId=20170930112249ALYYC9, regionId=10001, price=648, purchaseId=1274, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:20,317][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1275_212_6480, amount=6480, orderId=201709301122495DSX45, regionId=10001, price=648, purchaseId=1275, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:20,662][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1276_212_6480, amount=6480, orderId=20170930112249VPFCC1, regionId=10001, price=648, purchaseId=1276, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:20,845][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1277_212_6480, amount=6480, orderId=201709301122494YKGEJ, regionId=10001, price=648, purchaseId=1277, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:21,045][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1278_212_6480, amount=6480, orderId=201709301122497PWWPC, regionId=10001, price=648, purchaseId=1278, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:21,235][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1279_212_6480, amount=6480, orderId=20170930112250QNFQBC, regionId=10001, price=648, purchaseId=1279, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:21,629][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1280_212_6480, amount=6480, orderId=20170930112250DCA295, regionId=10001, price=648, purchaseId=1280, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:21,796][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1281_212_6480, amount=6480, orderId=201709301122502RW68R, regionId=10001, price=648, purchaseId=1281, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:21,986][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1282_212_6480, amount=6480, orderId=20170930112250MOQMGO, regionId=10001, price=648, purchaseId=1282, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:22,196][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1283_212_6480, amount=6480, orderId=20170930112251Z556P3, regionId=10001, price=648, purchaseId=1283, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:22,385][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1284_212_6480, amount=6480, orderId=20170930112251J8Z77V, regionId=10001, price=648, purchaseId=1284, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:22,555][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1285_212_6480, amount=6480, orderId=20170930112251AGLQWM, regionId=10001, price=648, purchaseId=1285, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:22,736][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1286_212_6480, amount=6480, orderId=20170930112251KH1VA6, regionId=10001, price=648, purchaseId=1286, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:22,929][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1287_212_6480, amount=6480, orderId=20170930112251ARPLPF, regionId=10001, price=648, purchaseId=1287, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:23,123][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1288_212_6480, amount=6480, orderId=20170930112252X9GVDK, regionId=10001, price=648, purchaseId=1288, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:23,305][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1289_212_6480, amount=6480, orderId=2017093011225293UGH8, regionId=10001, price=648, purchaseId=1289, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:23,519][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1290_212_6480, amount=6480, orderId=20170930112252MJ8ZRL, regionId=10001, price=648, purchaseId=1290, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:23,717][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1291_212_6480, amount=6480, orderId=20170930112252MPC119, regionId=10001, price=648, purchaseId=1291, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:23,883][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1292_212_6480, amount=6480, orderId=20170930112252C4AQLS, regionId=10001, price=648, purchaseId=1292, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:24,099][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1293_212_6480, amount=6480, orderId=20170930112253VWU6NG, regionId=10001, price=648, purchaseId=1293, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:24,286][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1294_212_6480, amount=6480, orderId=20170930112253C9G6T8, regionId=10001, price=648, purchaseId=1294, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:24,472][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1295_212_6480, amount=6480, orderId=20170930112253MAVB7Q, regionId=10001, price=648, purchaseId=1295, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:24,668][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1296_212_6480, amount=6480, orderId=20170930112253KIOPUI, regionId=10001, price=648, purchaseId=1296, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:24,851][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1297_212_6480, amount=6480, orderId=20170930112253UI4U81, regionId=10001, price=648, purchaseId=1297, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:25,001][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1298_212_6480, amount=6480, orderId=20170930112253S1S4ZI, regionId=10001, price=648, purchaseId=1298, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:25,569][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1299_212_6480, amount=6480, orderId=20170930112254HRYU2D, regionId=10001, price=648, purchaseId=1299, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:25,746][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1300_212_6480, amount=6480, orderId=20170930112254MAUXSU, regionId=10001, price=648, purchaseId=1300, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:25,935][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1301_212_6480, amount=6480, orderId=201709301122546EPYAM, regionId=10001, price=648, purchaseId=1301, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:26,139][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1302_212_6480, amount=6480, orderId=2017093011225586QTZJ, regionId=10001, price=648, purchaseId=1302, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:26,332][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1303_212_6480, amount=6480, orderId=20170930112255WGGIES, regionId=10001, price=648, purchaseId=1303, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:26,496][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1304_212_6480, amount=6480, orderId=20170930112255JA6SW7, regionId=10001, price=648, purchaseId=1304, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:26,697][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1305_212_6480, amount=6480, orderId=20170930112255GOBEFQ, regionId=10001, price=648, purchaseId=1305, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:26,881][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1306_212_6480, amount=6480, orderId=20170930112255SHOYJD, regionId=10001, price=648, purchaseId=1306, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:27,056][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1307_212_6480, amount=6480, orderId=20170930112255TLPS3I, regionId=10001, price=648, purchaseId=1307, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:27,241][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1308_212_6480, amount=6480, orderId=20170930112256Z3WIFW, regionId=10001, price=648, purchaseId=1308, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:27,451][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1309_212_6480, amount=6480, orderId=20170930112256EC9HFE, regionId=10001, price=648, purchaseId=1309, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:27,641][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1310_212_6480, amount=6480, orderId=201709301122565K9SFK, regionId=10001, price=648, purchaseId=1310, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:27,810][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1311_212_6480, amount=6480, orderId=20170930112256VSUC5C, regionId=10001, price=648, purchaseId=1311, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:28,000][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1312_212_6480, amount=6480, orderId=20170930112256IIN73D, regionId=10001, price=648, purchaseId=1312, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:28,174][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1313_212_6480, amount=6480, orderId=20170930112257BHIR44, regionId=10001, price=648, purchaseId=1313, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:28,359][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1314_212_6480, amount=6480, orderId=20170930112257QVT6OZ, regionId=10001, price=648, purchaseId=1314, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:28,570][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1315_212_6480, amount=6480, orderId=2017093011225773GRAF, regionId=10001, price=648, purchaseId=1315, goodsName=6480宝石, userId=212]
